id_venta,fecha,id_tienda,producto,categoria,precio_unitario,cantidad,descuento_pct,canal_venta,calificacion_cliente,nombre_tienda,region,total_venta
1174,2025-03-25,103,Mouse,Accesorios,47534.0,1,0.05,Online,5,Cali Norte,Pacífico,45157.0
1175,2025-02-18,103,Audífonos,Accesorios,114618.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,229236.0
1176,2025-01-20,102,Mouse,Accesorios,42338.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,84676.0
1177,2025-03-27,103,Mouse,Accesorios,40651.0,3,0.0,Tienda física,4,Cali Norte,Pacífico,121952.0
1178,2025-03-04,102,Laptop,Cómputo,2900352.0,2,0.05,Online,3,Medellín Poblado,Andina,5510668.0
1179,2025-03-02,102,Monitor,Cómputo,594954.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,594954.0
1180,2025-02-18,102,Audífonos,Accesorios,118098.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,112193.0
1181,2025-03-12,102,Mouse,Accesorios,45915.0,2,0.0,Online,3,Medellín Poblado,Andina,91830.0
1182,2025-01-01,101,Teclado,Accesorios,97868.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,97868.0
1183,2025-01-13,102,Teclado,Accesorios,86612.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,86612.0
1184,2025-03-28,104,Audífonos,Accesorios,113995.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,113995.0
1185,2025-02-20,103,Laptop,Cómputo,2886330.0,1,0.0,Tienda física,2,Cali Norte,Pacífico,2886330.0
1186,2025-02-25,104,Teclado,Accesorios,92146.0,1,0.1,Online,4,Barranquilla Mall,Caribe,82932.0
1187,2025-03-24,101,Mouse,Accesorios,43489.0,1,0.05,Tienda física,5,Bogotá Centro,Andina,41315.0
1188,2025-03-03,104,Audífonos,Accesorios,130274.0,1,0.05,Tienda física,5,Barranquilla Mall,Caribe,123761.0
1189,2025-02-01,103,Teclado,Accesorios,96208.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,76966.0
1190,2025-01-30,104,Laptop,Cómputo,2645430.0,2,0.05,Online,3,Barranquilla Mall,Caribe,5026317.0
1191,2025-01-29,101,Teclado,Accesorios,85305.0,3,0.2,Online,5,Bogotá Centro,Andina,204731.0
1192,2025-02-18,102,Monitor,Cómputo,651599.0,1,0.1,Tienda física,5,Medellín Poblado,Andina,586439.0
1193,2025-02-14,104,Laptop,Cómputo,2953200.0,2,0.0,Tienda física,1,Barranquilla Mall,Caribe,5906401.0
1194,2025-01-30,101,Audífonos,Accesorios,109057.0,1,0.2,Tienda física,4,Bogotá Centro,Andina,87246.0
1195,2025-01-16,101,Mouse,Accesorios,46740.0,1,0.0,Online,4,Bogotá Centro,Andina,46740.0
1196,2025-02-09,103,Teclado,Accesorios,92668.0,3,0.0,Tienda física,5,Cali Norte,Pacífico,278005.0
1197,2025-01-19,103,Mouse,Accesorios,42583.0,2,0.1,Online,3,Cali Norte,Pacífico,76650.0
1198,2025-01-18,104,Monitor,Cómputo,673576.0,3,0.05,Tienda física,4,Barranquilla Mall,Caribe,1919691.0
1199,2025-01-01,102,Mouse,Accesorios,48962.0,1,0.2,Tienda física,5,Medellín Poblado,Andina,39169.0
1200,2025-03-19,101,Audífonos,Accesorios,109123.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,109123.0
